ID,RNGMethod,RewardType,RewardID,AmountMin,AmountMax,Chance
weapon_pool_mythical_test2_star3,choose_one,weapon,WeaponType_Minigun_Mythical_Star3,1,1,100.0
weapon_pool_mythical_test2_star3,choose_one,weapon,WeaponType_Spreadgun_Mythical_Star3,1,1,100.0
weapon_pool_mythical_test2_star3,choose_one,weapon,WeaponType_Crossbow_Mythical_Star3,1,1,100.0
weapon_pool_mythical_test2_star4,choose_one,weapon,WeaponType_RocketLauncher_Mythical_Star4,1,1,100.0
weapon_pool_mythical_test2_star4,choose_one,weapon,WeaponType_Hammer_Mythical_Star4,1,1,100.0
weapon_pool_mythical_test2_star4,choose_one,weapon,WeaponType_RocketLauncher_Mythical_Star4,1,1,100.0
weapon_pool_mythical_test2_star4,choose_one,weapon,WeaponType_Minigun_Mythical_Star4,1,1,100.0
weapon_pool_mythical_test2_star4,choose_one,weapon,WeaponType_Spreadgun_Mythical_Star4,1,1,100.0
weapon_pool_mythical_test2_star4,choose_one,weapon,WeaponType_Crossbow_Mythical_Star4,1,1,100.0
weapon_pool_mythical_test2_star5,choose_one,weapon,WeaponType_RocketLauncher_Mythical_Star5,1,1,100.0
weapon_pool_mythical_test2_star5,choose_one,weapon,WeaponType_Hammer_Mythical_Star5,1,1,100.0
weapon_pool_mythical_test2_star5,choose_one,weapon,WeaponType_RocketLauncher_Mythical_Star5,1,1,100.0
weapon_pool_mythical_test2_star5,choose_one,weapon,WeaponType_Minigun_Mythical_Star5,1,1,100.0
weapon_pool_mythical_test2_star5,choose_one,weapon,WeaponType_Spreadgun_Mythical_Star5,1,1,100.0
weapon_pool_mythical_test2_star5,choose_one,weapon,WeaponType_Crossbow_Mythical_Star5,1,1,100.0
weapon_box_NFT_Mythical_test2,choose_one,pool,weapon_pool_mythical_test2_star1,1,1,25.0
weapon_box_NFT_Mythical_test2,choose_one,pool,weapon_pool_mythical_test2_star2,1,1,50.0
weapon_box_NFT_Mythical_test2,choose_one,pool,weapon_pool_mythical_test2_star3,1,1,25.0
weapon_box_NFT_Mythical_test2_guarantee,choose_one,pool,weapon_pool_mythical_test2_star3,1,1,100.0
weapon_dismantle_star1,choose_one,item,Shards,200,200,100.0
weapon_dismantle_star2,choose_one,item,Shards,400,400,100.0
weapon_dismantle_star3,choose_one,item,Shards,1500,1500,100.0
weapon_dismantle_star4,choose_one,item,Shards,5000,5000,100.0
weapon_dismantle_star5,choose_one,item,Shards,15000,15000,100.0
weapon_dismantle_star6,choose_one,item,Shards,50000,50000,100.0
weapon_fuse_star1,choose_one,item,CareerPoints,5,5,100.0
weapon_fuse_star2,choose_one,item,CareerPoints,10,10,100.0
weapon_fuse_star3,choose_one,item,CareerPoints,30,30,100.0
weapon_fuse_star4,choose_one,item,CareerPoints,60,60,100.0
weapon_fuse_star5,choose_one,item,CareerPoints,100,100,100.0
reward_ch_upgrade,choose_one,item,CareerPoints,3,3,100.0
reward_wp_upgrade,choose_one,item,CareerPoints,0,0,100.0
bp_bonus_s02,choose_one,item,Shards,500,500,100.0
bp_bonus_s02,choose_one,item,Shards,650,650,100.0
bp_bonus_s02,choose_one,item,Shards,750,750,100.0
bp_bonus_s02,choose_one,item,Shards,900,900,100.0
bp_bonus_s02,choose_one,item,Shards,1000,1000,100.0
bp_bonus_s02,choose_one,item,Shards,1100,1100,100.0
bp_bonus_s02,choose_one,item,Credit,10,10,100.0
bp_bonus_s02,choose_one,item,Credit,15,15,100.0
bp_bonus_s02,choose_one,item,Credit,20,20,100.0
bp_bonus_s02,choose_one,item,RaceToken_Tiger,20,50,100.0
bp_bonus_s02,choose_one,item,RaceToken_Bear,20,50,100.0
bp_bonus_s02,choose_one,item,RaceToken_Cat,20,50,100.0
bp_bonus_s02,choose_one,item,RaceToken_Croco,20,50,100.0
bp_bonus_s02,choose_one,item,RaceToken_Rabbit,20,50,100.0
bp_bonus_s02,choose_one,item,RaceToken_Ape,20,50,100.0
bp_bonus_s02,choose_one,item,RaceToken_Universal,20,50,100.0
bp_bonus_s03,choose_one,item,Shards,500,500,100.0
bp_bonus_s03,choose_one,item,Shards,650,650,100.0
bp_bonus_s03,choose_one,item,Shards,750,750,100.0
bp_bonus_s03,choose_one,item,Shards,900,900,100.0
bp_bonus_s03,choose_one,item,Shards,1000,1000,100.0
bp_bonus_s03,choose_one,item,Shards,1100,1100,100.0
bp_bonus_s03,choose_one,item,Credit,10,10,100.0
bp_bonus_s03,choose_one,item,Credit,15,15,100.0
bp_bonus_s03,choose_one,item,Credit,20,20,100.0
bp_bonus_s03,choose_one,item,RaceToken_Tiger,10,15,100.0
bp_bonus_s03,choose_one,item,RaceToken_Bear,10,15,100.0
bp_bonus_s03,choose_one,item,RaceToken_Cat,10,15,100.0
bp_bonus_s03,choose_one,item,RaceToken_Croco,10,15,100.0
bp_bonus_s03,choose_one,item,RaceToken_Rabbit,10,15,100.0
bp_bonus_s03,choose_one,item,RaceToken_Ape,10,15,100.0
bp_bonus_s03,choose_one,item,RaceToken_Universal,10,15,100.0
bp_bonus_s04,choose_one,item,Shards,500,500,100.0
bp_bonus_s04,choose_one,item,Shards,650,650,100.0
bp_bonus_s04,choose_one,item,Shards,750,750,90.0
bp_bonus_s04,choose_one,item,Shards,900,900,80.0
bp_bonus_s04,choose_one,item,Shards,1000,1000,65.0
bp_bonus_s04,choose_one,item,Shards,1100,1100,50.0
bp_bonus_s04,choose_one,item,Credit,10,10,100.0
bp_bonus_s04,choose_one,item,Credit,12,12,100.0
bp_bonus_s04,choose_one,item,Credit,15,15,100.0
bp_bonus_s04,choose_one,item,RaceToken_Tiger,5,15,100.0
bp_bonus_s04,choose_one,item,RaceToken_Bear,5,15,100.0
bp_bonus_s04,choose_one,item,RaceToken_Cat,5,15,100.0
bp_bonus_s04,choose_one,item,RaceToken_Croco,5,15,100.0
bp_bonus_s04,choose_one,item,RaceToken_Rabbit,5,15,100.0
bp_bonus_s04,choose_one,item,RaceToken_Ape,5,15,100.0
bp_bonus_s04,choose_one,item,RaceToken_Universal,5,15,100.0
bp_bonus_s05,choose_one,item,Shards,250,250,7.0
bp_bonus_s05,choose_one,item,Shards,400,400,7.0
bp_bonus_s05,choose_one,item,Shards,500,500,6.0
bp_bonus_s05,choose_one,item,Shards,650,650,5.0
bp_bonus_s05,choose_one,item,Shards,750,750,3.0
bp_bonus_s05,choose_one,item,Shards,900,900,4.0
bp_bonus_s05,choose_one,item,Credit,10,10,7.0
bp_bonus_s05,choose_one,item,Credit,12,12,7.0
bp_bonus_s05,choose_one,item,Credit,15,15,7.0
bp_bonus_s05,choose_one,item,RaceToken_Tiger,5,15,5.0
bp_bonus_s05,choose_one,item,RaceToken_Bear,5,15,5.0
bp_bonus_s05,choose_one,item,RaceToken_Cat,5,15,5.0
bp_bonus_s05,choose_one,item,RaceToken_Croco,5,15,5.0
bp_bonus_s05,choose_one,item,RaceToken_Rabbit,5,15,5.0
bp_bonus_s05,choose_one,item,RaceToken_Ape,5,15,5.0
bp_bonus_s05,choose_one,item,RaceToken_Snail,5,15,12.0
bp_bonus_s05,choose_one,item,RaceToken_Universal,5,15,5.0
bp_bonus_s06,choose_one,item,Shards,250,250,7.0
bp_bonus_s06,choose_one,item,Shards,400,400,7.0
bp_bonus_s06,choose_one,item,Shards,500,500,6.0
bp_bonus_s06,choose_one,item,Shards,650,650,5.0
bp_bonus_s06,choose_one,item,Shards,750,750,3.0
bp_bonus_s06,choose_one,item,Shards,900,900,4.0
bp_bonus_s06,choose_one,item,Credit,10,10,7.0
bp_bonus_s06,choose_one,item,Credit,12,12,7.0
bp_bonus_s06,choose_one,item,Credit,15,15,7.0
bp_bonus_s06,choose_one,item,RaceToken_Tiger,5,15,5.0
bp_bonus_s06,choose_one,item,RaceToken_Bear,5,15,5.0
bp_bonus_s06,choose_one,item,RaceToken_Cat,5,15,5.0
bp_bonus_s06,choose_one,item,RaceToken_Croco,5,15,5.0
bp_bonus_s06,choose_one,item,RaceToken_Rabbit,5,15,5.0
bp_bonus_s06,choose_one,item,RaceToken_Ape,5,15,5.0
bp_bonus_s06,choose_one,item,RaceToken_Snail,5,15,5.0
bp_bonus_s06,choose_one,item,RaceToken_Shark,5,15,15.0
bp_bonus_s06,choose_one,item,RaceToken_Universal,5,15,5.0
career_ms_1001,choose_one,item,Shards,1,1,100.0
career_ms_1002,choose_one,item,Shards,3290,3290,100.0
career_ms_1003,choose_one,item,Credit,100,100,100.0
career_ms_1004,choose_one,item,BattlePassTokenDoubler,100,100,100.0
career_ms_1005,choose_one,item,Shards,1,1,100.0
career_ms_1006,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1007,choose_one,item,Shards,3490,3490,100.0
career_ms_1008,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1009,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1010,choose_one,item,Shards,3620,3620,100.0
career_ms_1011,choose_one,item,CantinaBoxGold,1,1,100.0
career_ms_1012,choose_one,item,Credit,50,50,100.0
career_ms_1013,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1014,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1015,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1016,choose_one,item,Shards,3890,3890,100.0
career_ms_1017,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1018,choose_one,item,BattlePassTokenDoubler,50,50,100.0
career_ms_1019,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1020,choose_one,item,Shards,4080,4080,100.0
career_ms_1021,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1022,choose_one,item,Credit,50,50,100.0
career_ms_1023,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1024,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1025,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1026,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1027,choose_one,item,Shards,4440,4440,100.0
career_ms_1028,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1029,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1030,choose_one,item,Credit,50,50,100.0
career_ms_1031,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1032,choose_one,item,Shards,4710,4710,100.0
career_ms_1033,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1034,choose_one,item,Credit,50,50,100.0
career_ms_1035,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1036,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1037,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1038,choose_one,item,Shards,5060,5060,100.0
career_ms_1039,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1040,choose_one,item,Credit,50,50,100.0
career_ms_1041,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1042,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1043,choose_one,item,Shards,5370,5370,100.0
career_ms_1044,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1045,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1046,choose_one,item,Credit,50,50,100.0
career_ms_1047,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1048,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1049,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1050,choose_one,item,Shards,5840,5840,100.0
career_ms_1051,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1052,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1053,choose_one,item,Credit,50,50,100.0
career_ms_1054,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1055,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1056,choose_one,item,Shards,6270,6270,100.0
career_ms_1057,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1058,choose_one,item,Credit,50,50,100.0
career_ms_1059,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1060,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1061,choose_one,item,CantinaBoxGold,1,1,100.0
career_ms_1062,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1063,choose_one,item,Shards,6820,6820,100.0
career_ms_1064,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1065,choose_one,item,Credit,50,50,100.0
career_ms_1066,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1067,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1068,choose_one,item,Shards,7230,7230,100.0
career_ms_1069,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1070,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1071,choose_one,item,Credit,50,50,100.0
career_ms_1072,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1073,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1074,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1075,choose_one,item,Shards,7860,7860,100.0
career_ms_1076,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1077,choose_one,item,Credit,50,50,100.0
career_ms_1078,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1079,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1080,choose_one,item,Shards,8350,8350,100.0
career_ms_1081,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1082,choose_one,item,Credit,50,50,100.0
career_ms_1083,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1084,choose_one,item,CantinaBoxGold,1,1,100.0
career_ms_1085,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1086,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1087,choose_one,item,Shards,9070,9070,100.0
career_ms_1088,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1089,choose_one,item,Credit,50,50,100.0
career_ms_1090,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1091,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1092,choose_one,item,Shards,9630,9630,100.0
career_ms_1093,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1094,choose_one,item,Credit,50,50,100.0
career_ms_1095,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1096,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1097,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1098,choose_one,item,Shards,10350,10350,100.0
career_ms_1099,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1100,choose_one,item,Credit,50,50,100.0
career_ms_1101,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1102,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1103,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1104,choose_one,item,Shards,11110,11110,100.0
career_ms_1105,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1106,choose_one,item,Credit,50,50,100.0
career_ms_1107,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1108,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1109,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1110,choose_one,item,CantinaBoxGold,1,1,100.0
career_ms_1111,choose_one,item,Shards,12080,12080,100.0
career_ms_1112,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1113,choose_one,item,Credit,50,50,100.0
career_ms_1114,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1115,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1116,choose_one,item,Shards,12820,12820,100.0
career_ms_1117,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1118,choose_one,item,Credit,50,50,100.0
career_ms_1119,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1120,choose_one,item,Shards,650,650,100.0
career_ms_1121,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1122,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1123,choose_one,item,Shards,13940,13940,100.0
career_ms_1124,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1125,choose_one,item,Credit,50,50,100.0
career_ms_1126,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1127,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1128,choose_one,item,Shards,14800,14800,100.0
career_ms_1129,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1130,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1131,choose_one,item,Credit,50,50,100.0
career_ms_1132,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1133,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1134,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1135,choose_one,item,Shards,16090,16090,100.0
career_ms_1136,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1137,choose_one,item,Credit,50,50,100.0
career_ms_1138,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1139,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1140,choose_one,item,Shards,17080,17080,100.0
career_ms_1141,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1142,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1143,choose_one,item,Credit,50,50,100.0
career_ms_1144,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1145,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1146,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1147,choose_one,item,Shards,18560,18560,100.0
career_ms_1148,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1149,choose_one,item,CantinaBoxPlatinum,1,1,100.0
career_ms_1150,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1151,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1152,choose_one,item,Shards,19700,19700,100.0
career_ms_1153,choose_one,item,CantinaBoxGold,1,1,100.0
career_ms_1154,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1155,choose_one,item,Credit,50,50,100.0
career_ms_1156,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1157,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1158,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1159,choose_one,item,Shards,21420,21420,100.0
career_ms_1160,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1161,choose_one,item,Credit,50,50,100.0
career_ms_1162,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1163,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1164,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1165,choose_one,item,Shards,23010,23010,100.0
career_ms_1166,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1167,choose_one,item,Credit,50,50,100.0
career_ms_1168,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1169,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1170,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1171,choose_one,item,Shards,24720,24720,100.0
career_ms_1172,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1173,choose_one,item,CantinaBoxGold,1,1,100.0
career_ms_1174,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1175,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1176,choose_one,item,Shards,26230,26230,100.0
career_ms_1177,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1178,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1179,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1180,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1181,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1182,choose_one,item,Shards,28180,28180,100.0
career_ms_1183,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1184,choose_one,item,Credit,50,50,100.0
career_ms_1185,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1186,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1187,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1188,choose_one,item,Shards,30270,30270,100.0
career_ms_1189,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1190,choose_one,item,Credit,50,50,100.0
career_ms_1191,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1192,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1193,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1194,choose_one,item,Shards,32520,32520,100.0
career_ms_1195,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1196,choose_one,item,Credit,50,50,100.0
career_ms_1197,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1198,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1199,choose_one,item,Shards,34520,34520,100.0
career_ms_1200,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1201,choose_one,item,Credit,50,50,100.0
career_ms_1202,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1203,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1204,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1205,choose_one,item,CantinaBoxGold,1,1,100.0
career_ms_1206,choose_one,item,Shards,37520,37520,100.0
career_ms_1207,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1208,choose_one,item,Credit,50,50,100.0
career_ms_1209,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1210,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1211,choose_one,item,Shards,39830,39830,100.0
career_ms_1212,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1213,choose_one,item,Credit,50,50,100.0
career_ms_1214,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1215,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1216,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1217,choose_one,item,Shards,42780,42780,100.0
career_ms_1218,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1219,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1220,choose_one,item,Shards,44340,44340,100.0
career_ms_1221,choose_one,item,CantinaBoxGold,1,1,100.0
career_ms_1222,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1223,choose_one,item,Credit,50,50,100.0
career_ms_1224,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1225,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1226,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1227,choose_one,item,Shards,48200,48200,100.0
career_ms_1228,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1229,choose_one,item,Credit,50,50,100.0
career_ms_1230,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1231,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1232,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1233,choose_one,item,Shards,51780,51780,100.0
career_ms_1234,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1235,choose_one,item,Credit,50,50,100.0
career_ms_1236,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1237,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1238,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1239,choose_one,item,Shards,55620,55620,100.0
career_ms_1240,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1241,choose_one,item,Credit,50,50,100.0
career_ms_1242,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1243,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1244,choose_one,item,Shards,59040,59040,100.0
career_ms_1245,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1246,choose_one,item,Credit,50,50,100.0
career_ms_1247,choose_one,item,CantinaBoxGold,1,1,100.0
career_ms_1248,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1249,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1250,choose_one,item,Shards,63420,63420,100.0
career_ms_1251,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1252,choose_one,item,Credit,50,50,100.0
career_ms_1253,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1254,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1255,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1256,choose_one,item,Shards,68130,68130,100.0
career_ms_1257,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1258,choose_one,item,Credit,50,50,100.0
career_ms_1259,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1260,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1261,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1262,choose_one,item,Shards,73180,73180,100.0
career_ms_1263,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1264,choose_one,item,Credit,50,50,100.0
career_ms_1265,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1266,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1267,choose_one,item,Shards,77680,77680,100.0
career_ms_1268,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1269,choose_one,item,Credit,50,50,100.0
career_ms_1270,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1271,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1272,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1273,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1274,choose_one,item,Shards,84440,84440,100.0
career_ms_1275,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1276,choose_one,item,Credit,50,50,100.0
career_ms_1277,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1278,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1279,choose_one,item,Shards,89630,89630,100.0
career_ms_1280,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1281,choose_one,item,Credit,50,50,100.0
career_ms_1282,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1283,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1284,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1285,choose_one,item,Shards,96280,96280,100.0
career_ms_1286,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1287,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1288,choose_one,item,Credit,50,50,100.0
career_ms_1289,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1290,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1291,choose_one,item,Shards,103430,103430,100.0
career_ms_1292,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1293,choose_one,item,Credit,50,50,100.0
career_ms_1294,choose_one,item,BattlePassTokenDoubler,30,30,100.0
career_ms_1295,choose_one,item,CantinaBoxSilver,1,1,100.0
career_ms_1296,choose_one,item,WeaponBoxKey,1,1,100.0
career_ms_1297,choose_one,item,Shards,111100,111100,100.0
career_ms_1298,choose_one,item,CantinaBoxGold,1,1,100.0
career_ms_1299,choose_one,item,RaceToken_Universal,3,3,100.0
career_ms_1300,choose_one,item,Credit,50,50,100.0
newGameModeEventReward_BPToken,choose_one,battlePassToken,BattlePassToken,20,20,100.0
newGameModeEventReward_Credit,choose_one,item,Credit,10,10,100.0
arena_rank_3_1_1,roll_each,item,Crown,120000,120000,100.0
arena_rank_3_2_2,roll_each,item,Crown,100000,100000,100.0
arena_rank_3_3_3,roll_each,item,Crown,80000,80000,100.0
arena_rank_3_4_10,roll_each,item,Crown,55000,55000,100.0
arena_rank_3_11_50,roll_each,item,Crown,35000,35000,100.0
